1,外帶泡菜鍋還不錯   但海帶芽是一打開問就是酸掉的味道   嚐起來也是東西放到酸掉的感覺   不是醃製的那種酸味整個很不能接受   所以一顆星  
1,到現場才發現店家營業時間與公開資訊不同   好好詢問，卻換來店家的冷嘲熱諷   沒吃到就算了，還弄得一鼻子灰   之後真的不敢再光顧了  
1,服務態度有夠差，我點了一份牛排結果上了一份牛肉乾我還以為我畫錯了離開前還看了一下菜單沒有牛肉乾。  
1,"食物普通,服務態度有待加強！   通常進到店裡習慣洗手跟上個廁所！   沒想到從廁所出來，竟然被老闆娘質問為何可以用他們的廁所！“先生！我們廁所不外借！“   傻眼*100，付錢時拿1000元鈔票，還被白眼@@  "
1,這價錢 但食材等級....cp值超低  
1,點餐慢，送餐慢，玉米湯常常沒有玉米 趕時間千萬不要來這間速食店  
1,上次慕名去，桂花凍涼茶真的不錯，適合夏天喝      店面新穎，但衛生條件欠佳      配料沒上蓋全擺在檯面通風吃灰塵（門口甚至剛好有人抽菸）      還有一位半金短髮女沒戴口罩拿著準備要做的空杯狀況下回答其他客人問題及跟同事聊天  
1,很難吃，整鍋都沒味道，湯跟水一樣。  
1,叫外送的份量很少無言⋯⋯   高麗菜只有三片？？？？？  
1,先說好的，餐食的味道吃起來清淡，調味應該都比較偏向天然食材的味道，不會使用重口味來蓋掉食材本身的味道。      再說不好的，餐廳本身的座位不多，但還是頗為擁擠。工作人員應該只有兩人，點餐的時候要先付帳，付完帳以後就要等很久才能吃得到。      老闆可能太忙碌，點餐的時候應對的口氣非常不好，後來另外兩位朋友到位之後，要再加點餐，對於餐點有疑問時問老闆，老闆口氣非常不耐煩的回答我們【菜單上都有寫，自己看!】      我們從點菜到真的吃到餐點，大約等了30~40分鐘，吃完以後才發現有水可以喝，要自己去點餐的櫃台自取，這個從頭到尾老闆都沒有提到，而且重點是...沒有杯子!問老闆竟然回說他現在沒空，所以沒有辦法洗杯子。      然後我們一群人等著點餐時加點的飲料，大約也等了超過半小時，中間有兩次本來想說不要喝了，請老闆直接退費給我們，但第一次起身要問的時候，老闆很兇地說他知道我們要甚麼，等一下!   ....等了10分鐘以後我又起身想要告知如果飲料還沒準備那我們就不要飲料了，但老闆說馬上好!當下我看老闆根本就還沒有開始準備我們的飲料和甜點，這個【馬上好】又讓我們等了快15分鐘，真的很火大!如果不是朋友修養好，要我們不要生氣，不然早就離開這間餐廳了!      我想說的是，餐廳如果真的人手不足，就不要同時接這麼多組客人，要不然就是增加人力。就算你們餐廳好吃，這種服務態度也教人不敢恭維，何況妳們的餐點也沒有真的到有多好吃!      這樣的餐廳，要說對小農多友善，對性別多友善，但對真正上門的客人這麼不友善，應該是本末倒置了吧!!  
1,10月4號打電話詢問吐司麵包，店員回答10月5號下午2點半會出爐，當日2點半到現場，又說今天沒做！這麼沒誠信的店，奉勸大家不要去買！真的很想留0星  
1,紅燒牛肉麵沒有牛肉…？不知道是不是老闆忘記放  
1,老闆態度不知道在差幾點的  
1,打電話過去還沒講完就掛電話   我還打兩通也沒聽完又掛   到現場還說我講話大聲沒用要清楚   該加的調味料也沒加，說本來就要自己用   請問我打兩次電話是有在聽嗎   沒禮貌態度不佳的店家   可以不用去了  
1,手擦抹布又抓排骨、非常髒、老闆跟客人説電話很兇！說等很久可以不要訂呀！.....太可怕的店  
1,珍珠鮮奶茶真的不是套水嗎，有夠淡  
1,現場已經不是這家燒烤霸了，   接手的是名稱為「2018搞食堂」的熱炒店。   去了經驗不是太好   點六道菜 漏了兩道沒做   然後剩餘四道菜   重點是，等了一個小時才慢慢出完   不是快炒店、是慢炒阿！   上菜超慢，說現場忙，但我就看到服務阿弟在旁邊晃來晃去，也沒有人持續在上菜。   令人匪夷所思。      點的菜沒上   現場雖然老闆有說，因為菜已經做了，所以會讓你打包帶走不算錢，但是到我要走之前，還是沒有看到任何一個人積極的處理這件事情   我也不想要為了這個「看似免費」的外帶而停留在現場等待      現場還有幾桌辦尾牙的，並沒有坐滿全場   但卻用現場戶外麥克風大聲地主持活動   逼得我們其他客人被迫參與其中   根本無法好好用餐   感受非常不好      我必須讚賞 食物很好吃   但這整個用餐體驗，我本來很期待   現在非常失望   讓我可能因為這種不愉快的經驗而放棄享受美食的可能。   希望你們可以好好的重新做內部檢討，讓整體的服務素質提高   不要讓我們這種慕名而來的客人，敗興而歸。  
1,好厲害，怎麼能做出這麼難吃的排骨，然後服務又很差，收款系統應該是從對岸引進的，感覺超差  
1,今天晚餐點了雞塊，   結果有一塊壞了，店家再炸新的補償，一樣也壞了一塊，所幸都退給店家不吃了，店家也只是說了聲“對不起”～不知道他們的品管到底出了什麼問題？已經喪失信心～  
1,"服務人員明顯不足,詢問對答直接告知沒空,本身也是服務業但是似乎這樣的服務精神令人卻步。   不會再回訪!  "
1,打開先看到會害人受傷的叉子      點餐老闆問魷魚要$40還$50   想說很餓點$50   數了一下1.2.3.4.6…10只有10小塊？是正常的嗎？感覺兩條觸手而已！   雞皮沒味道   甘梅地瓜沒甘梅味乾到快噎死   甜不辣有好幾種 不知道品質怎麼把關的  
1,給文青去的 餐點本身CP值不高  
1,沒菜單   錢亂算 炒絲瓜沒蛤蜊 150   且很小一盤      這已經是受騙第二次了   第一次去時 老闆點菜用他的pad 點我看到是2600   吃完後有兩道菜還沒上   我們取消 結帳還是收2600   我要看明細 老闆態度不好   我是做東 也不方便跟老闆堅持   只好嘔氣付錢離開   反正老闆做生意很不誠實   沒菜單 隨便他喊假   覺得吃的很不值得 不開心  
1,現在一顆$14還變小，物價上漲是可以體諒，但越來越小顆，這就真的只剩下回憶了，味道也有些變化，唉！  
1,直接說沒外送就掛電話 真TM有個性  
1,今天帶寶寶去家裡附近的仁愛店買甜點，女店員態度惡劣。我先生甜點都選好要外帶了，我們都覺得算了。一直到問有沒有什麼甜點或海綿蛋糕是比較適合小孩吃的？      女店員態度更惡劣，口氣兇就算了，白眼都出來了。說我們家沒有海綿蛋糕喔！但明明架上就有海綿蛋糕混果凍。      我直接說妳的態度讓我很不舒服，她才開始轉客氣。後來我先生也受不了她忽然轉陪笑但眼神依舊是讓人不舒服。      好脾氣的先生罕見地把我拉開說不買了。出店門，我先生罕見說，我們送上門要買甜點，一人一個，她都不要，一開始我就在忍她的態度。想說買買外帶就走了，算了！後來實在忍無可忍。      台北市法式甜點很多，讓人驚艷的也不少。這家單價也不會高，但是店員像鑲金的一樣，我在反應時，其他兩位店員也是冷冷的看我們。      即便在家裡巷口，也不想再去了⋯      強烈建議法國老闆把店員全換掉再全新培育，沒有要求態度要非常好，但至少對甜點要有熱忱，連介紹都沒有，一副趕快走的態度。基本待人處事的態度都沒有，老闆還要付薪水真的很虧！甜點感覺都有用心做，但差在店員實在不行，服務基本上還是要有點水準  
1,超級不爽 漏掉我的單 讓我等了半小時多 這就算了 給的餐還給錯 本來想打電話罵一下 發現google上也沒電話 有夠氣 只能在這邊留一星 請老闆再多訓練  
1,找到位置坐下點餐後，被告知桌子已經有人坐了，但桌上椅上沒有任何私人物品，並且才正開始點餐，也沒解釋為什麼這張桌子已經有人坐了  
1,食物很不好吃，說是泰式不如說是台式加了點香料   等得也很久，說15分鐘其實等了快30分鐘   非常不推  
1,蛤蜊跟蝦子新鮮，服務態度非常好   只是主餐肉的部分切的太薄太小，口感不佳，滷肉飯的醬太稀，飯偏硬，以這平均300元以上的價位來說，可以在選擇更好的。  
1,對孕婦很不友善的咖啡店   從此不會再買了      因公司在附近   偶爾來消費   上個月某天下午   我老婆懷孕9個月來公司找我   因為孕婦胎兒過大會壓到內臟跟膀胱   變得十分頻尿   經過這間店時很不舒服想借廁所尿尿   訊問後一個男生店員拒絕   ：「廁所不外借，   除非你有消費。」   我老婆只好挺著肚子再到處借廁所   事後聽老婆提到超難過      我平常消費那麼多次也沒借過廁所   更何況孕婦耶！！！！   真的是因為很不舒服才開口得   超級不友善！！！  
1,食材可以，可惜因為接了包場。整個上菜速度變超慢。   有大生意，真誠替他們開心，但要大單，自己要安排好上菜速度跟整體的運作。   價格也不是不便宜（我們兩人吃了快5400）。還是點套餐，每一個間隔都快5分鐘。   其中一個牛排類的，說是慢熟，但整個煎過油膩。而且幾乎一整盤是邊邊肉/筋。我們是沒有包半場生意大啦，但一人花了快2700，竟然是這樣？   沒問還不說，最後才告知說有包場，所以比較慢。不好意思！   連吃飯中間，熱茶一直要用的叫的⋯，連基本服務都做不好！   非常失望！本來看評價好才來的，沒想到是這樣！  
1,非常差的服務態度，櫃檯的是一個準阿茲海默症的婆婆，連續五天跟他說要甜飯糰，他可以連續五天都弄成鹹的，要什麼講過就忘。負責煎東西的婆婆則是沒衛生又服務態度差，煎的東西都是徒手拿，跟他說要加番茄醬就暴怒拿甜辣醬出來要我自己加？非常不推薦各位去這家消費  
1,我純喝調酒   價格比台灣酒吧略高   味道不是很喜歡，但這很主觀   講些客觀的部分   我在吧台上看到bar tender調好倒進A杯後   可能是吧備拿錯杯子還怎樣   Bar tender直接從A杯倒進B杯   整個味道冰度都會改變吧   以這個價位有這樣的服務我覺得有待改進  
