1,店員直接在廚房大聲問單號，廚房噪音較大，店員根本聽不清楚，變成我要大聲覆誦單號好幾次，接待客人走到櫃檯很難嗎？覺得當服務員很丟臉嗎？連個請和謝謝都沒有，我不是外送員，是自取客人。這樣的態度基本上是不想幹了。  
1,"uber,賣相很差…吃起來感覺不新鮮、  "
1,不建議使用這家店的服務，有點色盲。蛋糕有些許奇怪，比起顧客的要求顯然店家審美更為重要  
1,紅茶味超淡 不知是沖過幾輪的茶葉 紅茶拿鐵珍珠跟開水一樣淡 只是有顏色的開水 花60元買一杯有顏色的開水 很扯  
1,預約快取還是等了十分鐘   態度很不怎樣，下次不會來這家分店了  
1,東西吃了肚子不舒服。態度很高傲  
1,可以把泡面炒這麽難吃算你厲害  
1,每吃一口湯包跟蒸餃都是滿滿的筋..  
1,海南雞腿麵爛透了，用維力炸醬麵，麵條還是泡麵麵條，你是以為我吃不出來是維力炸醬麵嗎？我要吃維力炸醬麵，我不會去7-11吃就好喔？  
1,我是17：30開門後第一批進店的客人，也是第一個交點菜單，但後來比我晚進店的客人都在吃了，我的卻還沒到，過一會服務人員跟我說單子排錯順序，請我再稍後，我不能理解的是，都已經發現我單子排錯，至少叉燒飯可以先給我阿，結果還是先給比我晚到的客人，唉。  
1,用餐體驗差，油飯=滷肉飯，裡面什麼料都沒有，65元當我盤子，滷肉飯至少還有碎肉，油飯一點肉渣都沒有？麵線小小一碗，加湯還要20元，男店員會時時看著你，吃完飯要求你迅速帶上口罩  
1,咖喱非常鹹   200g的肉量完全不夠   其他零零碎碎的品項也都需花費   基本上不會再來了  
1,"這家店的店員服務態度一直存在著很大的問題, 不管是法朋還是法朋可可,   店員都跩上天了, 連個最基本的謝謝都不會說, 不懂店員的心態?      雖然蛋糕好吃, 但每次去必定受氣. 我有幸有被老闆李師父本人服務過, 態度比店員好太多太多又誠懇, 絕對是中間的管理階層出了大問題, 我不會再去受氣了, 請大家遇到李師父本人時, 請跟他慎重提出這問題, 總有一天他的店會被他的跩店員們拖垮.  "
1,餐不新鮮 尤其是生魚片   餐盤內食物鮪魚未用完   嘴在吃東西 沒問就收走   套餐 加點 甜點飲料   說結帳時也沒說明   回家才知發現 餐未出完  
1,服務態度很糟 不會再去 食物普通 不好吃  
1,綠豆沙7分糖，喝起來根本無糖   紅茶歐蕾點四杯半糖，結果一杯直接做成無糖      製作品質堪憂的店家  
1,店員態度極度差   真的不爽不要賣啦  
1,焦糖鮮奶茶   ：一杯80元      完全沒調整甜度，還去冰（去冰會有小一點小冰塊）   還是好淡 好難喝      以為是自己味覺有問題   請友人喝看看…只得到「真的很難喝」      完全沒焦糖味      甜味也非常低  
1,菜單有v選洋蔥結果沒有加，其實我為了軟骨來的，但是沒有。   鹹酥雞份量很少，跟從前真的無法比 豬血糕也沒有醬，也沒有蒜頭，選擇性也少  
1,櫃檯服務員態度超差，超兇、點餐超沒耐心，動線設計也很差，帶位人員帶位根本是在趕人。很少給店家差評，但是真的是可惜一家經典老店，糕餅咖啡配上這樣的服務讓人覺得可惜，非常不推，畢竟西門町有很多優質的咖啡老店，不用去這裡受氣。  
1,說已經出爐了等一下就好   結果等了一陣子後   我只是說了一句不好意思請問好了嗎？   語氣也沒有不好   單純問一下而已   胖胖的女店員就不知道在凶什麼   也沒多好吃就是很普通   所以不會再回購   不知道那些說好吃的是沒吃過好吃的蛋塔還是買來的評論 ‍♀️？  
1,開店時間常延誤，就算開了也不一定備料完整。   除了滷蛋之外，幾乎全部都價格偏高。   口味普通，就是麵攤口味，說不上好不好吃。   看不懂這些好評哪裡來的。  
1,動作最慢的早餐店，態度最爛的員工，點了早點給了錢，等了快20分鍾還沒有做，乾脆不要了，免得吃了會折壽。如果我說的是假的，請提出告訴，事件是我本人，警察局就在基隆路2段，或可以至吳興派出所報案。  
1,餐點一般般偏不好吃，店員不親切，座位很壅擠，內部很吵雜。不想再去第二次。  
