1,建議停止燒金紙，2021年了台灣空氣已經不很好病死人，廟方得帶頭幫幫忙。  
1,今天過去看櫻花，祇剩三顆櫻花還開著，  
1,老闆態度超差的！去買書感覺被污辱⋯⋯  
1,說實在的，它的存在會帶動地方繁榮嗎？   少少的人來這逛一逛，滿足了見解，然後呢？大同區被另類的觀點建設成了不古蹟類的假古地點，以它的地點發展成這樣，還不如建大樓跳樓價賣房，1坪15萬賣給需要房子的人，活絡人口，順便打房，讓利給人民還實在一點，（活著的人過好一點，古蹟，讓它去死吧） 生吃都不夠了，還想曬干  
1,開車前往，近郊的的旅遊景點，   在山上行駛，要知道，   低速檔，容易使汽車熄火，   這是很危險的，要學會   這件事情。  
1,不要來此地，從圓覺寺走下來就是垂直下，瀑㳍沒有廁所，回程一直上坡，不要來。蚊子很多。  
1,"非常不好,租過最貴的場地,這裡租一個禮拜   外面可以租一年了,還有一個胖女人,態度也很不好   所以以後不會再去了  "
1,椅子很舊，有的坐起來都歪歪的，整體會議廳環境也很舊。據說租場地費用很高，不知道被用到哪兒了？  
1,好好的兒童交通博物館   為何結束改為客家公園？   那麼多地方可以做公園   為何偏偏選上這裡？  
1,空氣品質良好，空曠野外綠地，湖水清淨是個散步的好地方。  
1,被騷擾的很嚴重，又超級不準的  
1,開藝術人文的課   心態卻如此狹隘歧視   這種壓迫同志的機構我是不會再去上課了  
1,食物真的是難吃到...   雞肉沒有基本的肉質 很散 沒口感   整個調味不對勁 一上菜聞味道就知道了   根本難吃到吃不完   這樣290 給各位參考  
1,"服務人員態度極差，說話語氣帶有挑釁的體驗感受，這句""呵 什麼不可能！""，一直推脫問題，請您好好回答就好了，沒必要這樣，就不能好好溝通嗎？這次體驗十分不悅！  "
1,紅樓一個黃色頭髮很高的男生，騷擾我們女生，我們坐在紅樓前的機車上（最後確定不是他的，他跑過來直接罵說坐什麼坐起來啦，現在是怎樣，然後我們起來，他還跟著我們一直跟著我們騷擾我們女生，然後還一直擋住我們去路，不讓我們走，後面一直跟著我們我們都沒理他，他一路一直罵一直罵，吵架啊來啊什麼的，我覺得紅樓的人素質真的很差，而且因為他跟的太誇張我們走去哪他一直擋住我們去路，最後我們說去警察局，他又不去原地一直罵一直擋我們還想作勢打我們，我覺得看要不要去警察局再處理一件事情，不然以後一定會有女生在被紅樓的這位先生騷擾。太變態了  
1,總統的權力來自人民。如果人民可以賦予你權力，也就有能力收回去。除非你故意要讓全民過勞、連投票的力氣都沒有，那就呵呵去你的。  
