1,這些公務員好大的官威，混吃等死。  
1,明明官網公告取票時間是到19:00，我朋友18:30過去被告知電腦已經關了，雖然最後中心人員有重開電腦也順利取走票，但那個感受很差，原來值晚班的人員這麼爽，六點半就在等下班了，真是令人佩服~  
1,"它是地標,多數人知道它是國父記念館,而不清楚它實稱為『逸仙公園』。   晨早即有運動人群在此聚集,而後老者前來聊天,再而後遊客、觀賞參展人士。   園內樹木花卉、噴水池、厠所、停車場,大致評語不差。  "
1,美術館這側外面到處施工，繞了好久最後從美術館停車場進去才找到路  
1,火車站地下月台，需要戴口罩，但卻不開空調，完全就是悶熱  
1,兒童樂園的密室逃脫真的超爛   16:00的局跟我說15:20過來等   然後等到不耐煩去問好幾次都叫我們等   換一個長髮女員工才告訴我們我們應該是16:00前面的員工報錯時間   白白浪費我40分鐘浪費時間   坐在這裡等40分鐘 員工態度還有夠差 真的不是不想體諒是真的很爛==  
1,  除了這個夜市主要有按摩店外……這似乎是當地人的住所（遊客很少，像幾個人一樣）。但是，從西門町到花溪，從這個夜市到我逛街實際上讓我很不舒服。我在那裡散步時被一個男人（我是女人）纏擾著。他在跟著我，我可以說出來，因為我做了假的轉身去了一家商店。在去夜市的途中，我凝視了很多東西，感覺非常不舒服。最後我告訴了我的台灣朋友，她說這個地區妓女很多，很不安全...所以對於我的獨行旅客和女士們- 請小心來到這裡。我會推薦其他夜市。      
1,根本只是交差應付罷了 這樣叫文創  
1,要不要也成立一個外省人博物館  
1,蛋糕不新鮮、服務生ㄎㄧㄤ。蛋糕乾的要死根本就是放很多天，服務生桌上的杯盤都不收，一進去都空桌空盤，服務生卻慢條斯理在櫃檯不知幹嘛，點飲料等了20分才送，店內人也不多，不知道整家店在幹嘛⋯⋯  
1,今天帶孩子過去，工作人員一直說有其他人要來而趕我們離開，活動不到一個小時就結束，導覽的非常倉促，感覺什麼都沒有學習到，送的贈品品質很差，對孩子沒什麼耐心，近期帶孩子參觀的親子場所這裡最糟糕，非常不推薦~  
1,滅香的後果，暑假旺季竟然空蕩蕩的，行天宮北投分宮已經變成行天教會了，很快就會改奉耶穌了，謝謝你齁新任行天宮董事，喝洋墨水喝到腦殘了嗎？很多人在問呦～  
1,有趣的地方，有一些體驗可以看和玩   但是空間不大還要花錢，推車被移動後包包離開原位差點找不到，櫃臺感覺一問三不知，很不專業  
1,國際的定義是什麼? 村的定義是什麼?  
1,這裡是執行野狗放餋傷人的地方，有群聚的野狗會傷人、吃野雁，全因台灣狗保強迫非餋狗人接受不安樂死放餋政策  
1,出入口多，但疫情有些出口還是沒管制  
1,春天有不少櫻花很不錯。最近看別人的評論說有紅花石蒜，可是今天特意去看時，卻沒看到，只剩下一區好幾盆的金花石蒜而已。  
2,蓋了一堆蚊子管到底給誰用？我們納的稅就這樣浪費嗎  
2,環境髒亂 垃圾都亂丟 素質怎麼那麼低  
2,鬧中取靜，讚！疫情稍解封運動的人就多了，是市民休假運動的好地方  
2,除了成功路開頭有鋪面，後面都是原始土地  
2,地方不錯，東西跟其他地方差異性比較大，可惜的是電梯也太久了，也沒有樓梯可以自己走下去⋯⋯  
2,池點雜物樹枝多，入口建築凌亂違建充斥  
2,很早就關了，離打烊時間明明還很久。  
2,去停車，車場設計十份差，動線很不好，如為停車或消費不建議。  
2,標誌錯誤已久，一直不作更正，這工程是如何驗收的。  
2,目前前往軍艦岩步道－奇岩登山口封閉中哦！  
2,楊先生本人的作品是好的   但作為一個美術館   管理和展場都十分不到位   各種臨時性雜物和慘不忍睹的外牆磁磚脫落、亂加招牌   愧對藝術家  
2,就只有門可以看看，沒有規劃讓人參觀  
2,牛肉變薄了，肉也變少了，吃了很多年但以後不會去了，可惜  
2,一個空間明顯不足 卻硬擠出來的公園 不舒服.  
2,有特定目標在前往 不好逛  
2,爬完100多階樓梯上面是一間廟，沒有想像的好。  
2,來的時間不對。整排路樹都是枯枝，無葉無花。  
3,六巨石對外國人較好奇，喜歡停留拍照。  
3,  它曾經是交通博物館，供孩子們學習公路法規和駕駛小型汽車。小時候太爽了直到政府決定關閉它，並據稱將其變成客家文化公園，它才成為最不酷的地方。作為一個有1/4客家血統的人，我不是因為客​​家就說這不好，我抱怨的是他們在弘揚客家文化方面沒有做任何紮實的工作。在最近改造成“綠色建築”之後，它仍然與最初的主題不符。我的意思是，畢竟這是一個不錯的公園，為什麼要用一個無關緊要的名字來命名它呢！完全沒有意義！      
3,有點搞不清楚這裡在幹嘛。  
3,教堂雖然不大 裡面線條與 彩繪玻璃 鮮豔奪目 拍攝人的選擇  
3,  體面的購物中心，有一個不錯的電影院      
3,保存史料的地方，路过还是值得进去看看          保存史料的地方，路過還是值得進去看看  
3,  軍事控制台灣總統選舉歷史遺址      
3,一般城市公園..士林官邸附近..現在福林公園馬路人行道上有阿伯樂勒花開約10幾顆..免門票適合散散步..有兒童遊樂器材設施..  
3,環境設備都不錯   可惜要自行清潔善後  
3,可放風箏觀賞潮汐與海岸風景  
3,有冷氣哦！喜歡滷牛肉、炸物……但小小的走道有點擠就是有懷舊味道  
3,  方便往返車站。裡面是一條購物街，有可供休息的長椅和許多公共廁所。      
3,畫面呈現不錯，不過實際看的時間約5 分鐘，就我個人而言，CP值不高，沒人請不會花錢看。  
3,"幼兒樂園,花蚊子及小黑蚊超級多,  "
3,臺北府城的五座城門中最大一座。   石額四周採用螭龍圖案，與其它城門均不同，屋頂型製為四面屋坡的屋頂上，再加依層屋頂的「重簷歇山式」，顯得較為華麗壯觀。  
3,吃喝 聽歌 樂團 騎自行車的聚會所  
3,中間後方影響噪音太重整個影響觀戲品質，場內場控人員真的不知道在做什麼，完全未盡控管之責，放任場內孩子哭鬧不休，一堆人大聲聊天，開閃光燈拍照，反應過也未改善，不會再去了。  
4,8月初剛去夢幻湖果然夢幻   湖中無水乾涸見底   好在快到頂步道景色遼闊   藍天綠地還有遠處金山海景   自停車場一路向上走多是階梯(約15-20分鐘)   下雨時石階容易滑倒要留意  
4,是個很悠閒的好去處，長廊型規劃的書店，很特別，外頭的休息椅可以在店家買食物邊坐著休息邊吃，各處指標清楚，廁所乾淨。  
4,有冷氣，假日逛逛看翡翠、寶石的好地方。但不要隨便下手，因為價錢都亂開  
4,  我乘出租車去了那裡。   週六週日好像要封路，所以好像繞了好遠的路。      景色是最好的，我感覺我的運氣會有所改善。   氣氛與日本的神社和寺廟完全不同。      
4,久聞中廟宇，香火果然非常鼎盛，是當地商家與居民的信仰中心，香與紙錢隨喜，唯一的敗筆是那座金爐很醜，願廟方能美化一下。2018.2.20.  
4,  雖身在台北，卻散發出一種非常幽靜的氣息。食物很好，雖然有點貴      
4,服務親切，極具特色的傳統美食好地方。  
4,  非常漂亮的建築設計。很好的當地藝術品，門票價格非常優惠。值得去一次      反正裡面感覺比外觀小。      
4,改造後的生態水池增添特色  
4,很多商家，但是動線有些昏亂  
4,永康早市廁所旁有一間素食的麵店口味不錯，當歸湯賣得嚇嚇叫，尤其六，日辣味湯（麵）更是精彩，有興趣的人可以來試試  
4,艋舺地藏庵，俗稱艋舺地藏王廟，是臺灣三級古蹟，廟旁有大眾廟一座，主祀大眾爺，即無主亡魂。雖然在艋舺龍山寺旁， 但是大家常常路過，或者逛夜市，而沒發現廟的存在。我也是路過很多次才發現，因為是廟本身不大，大家不妨去龍山寺時也順便過去看看。  
4,打彈珠是孩子的樂園，生活用品或美食都買的到  
4,聽音樂放鬆自己不錯的地方  
4,內雙溪自然中心，從士林區至善路三段150巷上山即可到達，但是需15人以上2週前提出申請才可以入園參觀並有解說員服務。對面藥用植物園都有開放，只有星期三休園。   再右轉往山上走還有碧溪步道石頭厝登山口可以健行。  
4,  體驗相同的藥物和食物來源！      
4,場地寬敞，可以喬各種角度...      只是可以拍的景有點少...  
5,世大運的棒球迷聚在一起的歡樂的地方  
5,可以運動和打籃球的地方很棒  
5,市面上少見的日本書這邊竟然都有  
5,房子外觀維護完整，可惜無法入內參觀  
5,古色古香，裝飾符合在地景觀  
5,追上茶金風潮，   古樣古蹟，   稍微空曠了點。  
