1,"空調位置不好,較悶熱。假日人多時，上菜速度緩慢,一頓飯超過2小時。  "
1,中午約莫一點在店內待了至少十分鐘以上，櫃台完全沒人，也稍微喊了一下也無人回應，請問店是有在開嗎？另外，架上擺設的商品全是灰塵，看了一下大部分商品的製造日期都是在半年前....  
1,等了半小時說單子不見，還完全不記得我們點什麼，完全沒開始做餐，要我們重劃單，但錢都收了，竟然完全沒明細紀錄？有跟外送平台合作的店家，內用風險真的好高。  
1,今天聽到一位附近工地客人跟店家要隔熱套，店家說沒有喔！ 隨客人離開後，店家居然說，手繭這麼厚，應該不怕熱吧...... 就算你東西再多好喝，我也不在乎了......太不尊重人了，超表面的店家  
1,22/05/13:   不好意思，這裡的徒手包含沒有戴手套喔，若是有戴手套我也不會特地來留言，謝謝。      ——————————————   想給個建議生菜沙拉不要徒手抓進盒子裡放，用夾子會讓人感覺更安心。  
1,這家店在騎樓貼了告示，溫馨提醒大家不要在騎樓抽煙，結果老闆自己帶頭坐在騎樓椅子上抽，還聚集了一群人在抽，大聲喧嘩聊天，只要有人開門，二手菸就飄進來，一邊吃飯一邊聞二手菸，不給負評不行。      餐點的部分只能說見仁見智，個人覺得味道普普，C/P值很低，店內的氣氛比較像百元熱炒，想享受一頓安靜溫馨的家庭聚餐還是別來了  
1,"服務態度爛.餐點送錯.推託不想負責, 為何別家餐廳送錯餐點可以馬上負責任補送,你們卻不行!.  "
1,看不出便當有值這麼高貴的價錢  
1,外帶兩次牛肉燴飯都有一根又長又黑的頭髮⋯  
1,臉可以在臭一點臭到你阿嬤都不認得   奶茶喝起來像水 珍珠咬起來像石頭   請改善  
1,放任uber外送員任意插隊，現場排隊等待的客人有兩組，外送員插隊喊單，店員忽略現場客人，還先把飲品給她。外送員沒禮貌，店員應變處理差勁。  
1,服務態度不佳，女店員是怎樣臉這麼臭  
